file,title,composer,film,year,genre,director,valence,arousal,familiarity
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,0.1725,0.18102,never-heard-this
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,0.1675,0.36602,never-heard-this
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,0.3525,0.73602,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,0.2925,-0.36398,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,0.3525,-0.36398,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,0.4125,-0.36398,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,0.3575,-0.55898,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,0.4125,-0.55398,never-heard-this
robrobincauderthauntedpianomaniacsample2mp3.mp3,Haunted Piano,"Rob, Robin Caudert",Maniac,2012.0,Horror Thriller,Franck Khalfoun,0.3725,0.55602,never-heard-this
robrobincauderthauntedpianomaniacsample2mp3.mp3,Haunted Piano,"Rob, Robin Caudert",Maniac,2012.0,Horror Thriller,Franck Khalfoun,0.3625,0.18102,never-heard-this
robrobincauderthauntedpianomaniacsample2mp3.mp3,Haunted Piano,"Rob, Robin Caudert",Maniac,2012.0,Horror Thriller,Franck Khalfoun,-0.0125,0.19102,never-heard-this
surveillancesicariojohanjohannssonsample2mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.3725,-0.32898,never-heard-this
surveillancesicariojohanjohannssonsample2mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.3625,-0.43898,never-heard-this
surveillancesicariojohanjohannssonsample2mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.3025,-0.36898,never-heard-this
surveillancesicariojohanjohannssonsample2mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.3675,-0.37398,never-heard-this
surveillancesicariojohanjohannssonsample2mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.4375,-0.37398,never-heard-this
surveillancesicariojohanjohannssonsample2mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.3775,-0.37398,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.4125,0.02602,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.3625,0.06602,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.3425,-0.00398,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.1925,-0.17898,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.0025,-0.17898,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,-0.1875,-0.18898,never-heard-this
josslovickiamapoorwayfaringstrangerfrom1917acappella1917ostsample2mp3.mp3,I Am A Poor Wayfaring Stranger,Jos Slovick,1917,2019.0,Action Drama War,Sam Mendes,0.0325,0.18102,never-heard-this
josslovickiamapoorwayfaringstrangerfrom1917acappella1917ostsample2mp3.mp3,I Am A Poor Wayfaring Stranger,Jos Slovick,1917,2019.0,Action Drama War,Sam Mendes,0.1875,0.00602,never-heard-this
josslovickiamapoorwayfaringstrangerfrom1917acappella1917ostsample2mp3.mp3,I Am A Poor Wayfaring Stranger,Jos Slovick,1917,2019.0,Action Drama War,Sam Mendes,0.3725,0.00102,never-heard-this
closervalentinhadjadjclosesample2mp3.mp3,Closer,Valentin Hadjadj,Close,2022.0,Drama,Lukas Dhont,0.475,0.51727,familiar
faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3.mp3,Fare Thee Well (Dink's Song),"Oscar Isaac, Marcus Mumford",Inside Llewyn Davis,2013.0,Drama Music,"Ethan Coen, Joel Coen",0.0,0.0,familiar
faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3.mp3,Fare Thee Well (Dink's Song),"Oscar Isaac, Marcus Mumford",Inside Llewyn Davis,2013.0,Drama Music,"Ethan Coen, Joel Coen",-0.245,0.66227,familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.18199,0.17828,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.29199,-0.11672,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.42199,0.08328,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.15699,-0.03172,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,-0.15801,-0.09172,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,-0.36801,0.01328,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,-0.52301,-0.12172,familiar-feeling-not-familiar
childishgambinoredbonegetoutsample2mp3.mp3,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele,-0.34051,0.72828,familiar-feeling-not-familiar
childishgambinoredbonegetoutsample2mp3.mp3,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele,0.19449,0.35828,familiar-feeling-not-familiar
gunadottirtarilargohildurgunadottirsample2mp3.mp3,Tár: I. Largo,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field,-0.62051,-0.11172,familiar-feeling-not-familiar
gunadottirtarilargohildurgunadottirsample2mp3.mp3,Tár: I. Largo,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field,-0.28551,-0.72172,familiar-feeling-not-familiar
gunadottirtarilargohildurgunadottirsample2mp3.mp3,Tár: I. Largo,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field,-0.68051,-0.37172,familiar-feeling-not-familiar
gunadottirtarilargohildurgunadottirsample2mp3.mp3,Tár: I. Largo,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field,-0.45551,-0.81672,familiar-feeling-not-familiar
julierouerevolutiondayjeunefemmesample1mp3.mp3,Revolution Day,Julie Roué,Jeune Femme,2017.0,Comedy Drama,Léonor Serraille,0.55949,-0.38672,not-sure
julierouerevolutiondayjeunefemmesample1mp3.mp3,Revolution Day,Julie Roué,Jeune Femme,2017.0,Comedy Drama,Léonor Serraille,0.25949,-0.37672,not-sure
julierouerevolutiondayjeunefemmesample1mp3.mp3,Revolution Day,Julie Roué,Jeune Femme,2017.0,Comedy Drama,Léonor Serraille,0.17449,0.16328,not-sure
julierouerevolutiondayjeunefemmesample1mp3.mp3,Revolution Day,Julie Roué,Jeune Femme,2017.0,Comedy Drama,Léonor Serraille,0.62949,0.21828,not-sure
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,-0.41051,0.26328,familiar-feeling-not-familiar
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,-0.38051,-0.17672,familiar-feeling-not-familiar
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,-0.37551,0.37828,familiar-feeling-not-familiar
oppenheimercanyouhearthemusicludwiggoranssonsample2mp3.mp3,Can You Hear The Music,Ludwig Göransson,Oppenheimer,2023.0,Biography Drama History,Christopher Nolan,0.53449,0.58328,familiar
oppenheimercanyouhearthemusicludwiggoranssonsample2mp3.mp3,Can You Hear The Music,Ludwig Göransson,Oppenheimer,2023.0,Biography Drama History,Christopher Nolan,0.62449,0.60828,familiar
oppenheimercanyouhearthemusicludwiggoranssonsample2mp3.mp3,Can You Hear The Music,Ludwig Göransson,Oppenheimer,2023.0,Biography Drama History,Christopher Nolan,0.78449,0.65328,familiar
oppenheimercanyouhearthemusicludwiggoranssonsample2mp3.mp3,Can You Hear The Music,Ludwig Göransson,Oppenheimer,2023.0,Biography Drama History,Christopher Nolan,0.69449,0.74828,familiar
singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Singapore,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.54449,-0.00672,familiar-feeling-not-familiar
singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Singapore,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.16449,0.07828,familiar-feeling-not-familiar
singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Singapore,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.58949,0.34828,familiar-feeling-not-familiar
singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Singapore,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.74949,0.36328,familiar-feeling-not-familiar
singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Singapore,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.87449,0.54328,familiar-feeling-not-familiar
tenetredroomblueroomludwiggoranssonsample1mp3.mp3,RED ROOM BLUE ROOM,Ludwig Göransson,Tenet,2020.0,Action Sci-Fi Thriller,Christopher Nolan,0.19449,-0.18172,never-heard-this
tenetredroomblueroomludwiggoranssonsample1mp3.mp3,RED ROOM BLUE ROOM,Ludwig Göransson,Tenet,2020.0,Action Sci-Fi Thriller,Christopher Nolan,0.34949,-0.37672,never-heard-this
tenetredroomblueroomludwiggoranssonsample1mp3.mp3,RED ROOM BLUE ROOM,Ludwig Göransson,Tenet,2020.0,Action Sci-Fi Thriller,Christopher Nolan,0.18949,-0.54172,never-heard-this
tenetredroomblueroomludwiggoranssonsample1mp3.mp3,RED ROOM BLUE ROOM,Ludwig Göransson,Tenet,2020.0,Action Sci-Fi Thriller,Christopher Nolan,-0.80051,-0.56672,never-heard-this
toooldtodieyoungbrotherdegedjangounchainedsample1mp3.mp3,Too Old To Die Young,Brother Dege/ Dege Legg,Django Unchained,2012.0,Drama Western,Quentin Tarantino,0.38949,0.13828,familiar-feeling-not-familiar
toooldtodieyoungbrotherdegedjangounchainedsample1mp3.mp3,Too Old To Die Young,Brother Dege/ Dege Legg,Django Unchained,2012.0,Drama Western,Quentin Tarantino,0.38449,0.41328,familiar-feeling-not-familiar
toooldtodieyoungbrotherdegedjangounchainedsample1mp3.mp3,Too Old To Die Young,Brother Dege/ Dege Legg,Django Unchained,2012.0,Drama Western,Quentin Tarantino,0.53949,0.23828,familiar-feeling-not-familiar
themeofmsokuderaradwimpsyournamesample1mp3.mp3,Theme of Ms. Okudera,Radwimps,Your Name.,2016.0,Animation Drama Fantasy,Makoto Shinkai,-0.37551,0.53328,never-heard-this
anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3.mp3,"Fantasie in f Moll, D 940",Franz Schubert,Another Round,2020.0,"Comedy, Drama",Thomas Vinterberg,0.0,-0.4,familiar-feeling-not-familiar
anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3.mp3,"Fantasie in f Moll, D 940",Franz Schubert,Another Round,2020.0,"Comedy, Drama",Thomas Vinterberg,0.0,0.0,familiar-feeling-not-familiar
anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3.mp3,"Fantasie in f Moll, D 940",Franz Schubert,Another Round,2020.0,"Comedy, Drama",Thomas Vinterberg,0.0,0.4,familiar-feeling-not-familiar
beyondtheblackrainbowsinoiacavesarboriatapessample2mp3.mp3,Arboria Tapes,Sinoia Caves,Beyond the Black Rainbow,2010.0,Horror Mystery Sci-Fi,Panos Cosmatos,0.0,0.0,never-heard-this
beyondtheblackrainbowsinoiacavesarboriatapessample2mp3.mp3,Arboria Tapes,Sinoia Caves,Beyond the Black Rainbow,2010.0,Horror Mystery Sci-Fi,Panos Cosmatos,0.59723,0.0775,never-heard-this
everythingeverywhereallatonceinanotherlifesonluxsample1mp3.mp3,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",0.0,0.0,never-heard-this
everythingeverywhereallatonceinanotherlifesonluxsample1mp3.mp3,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",-0.75277,0.7225,never-heard-this
joyturnstosadnessagrowingpersonalitymichaelgiacchinoinsideoutsample2mp3.mp3,Joy Turns into Sadness/A Growing Personality,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen",0.51723,0.9125,familiar-feeling-not-familiar
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample1mp3.mp3,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.0,0.0,familiar-feeling-not-familiar
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample1mp3.mp3,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.0,0.0,familiar-feeling-not-familiar
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample1mp3.mp3,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.0,0.0,familiar-feeling-not-familiar
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample1mp3.mp3,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.17723,-0.7325,familiar-feeling-not-familiar
pasdedeuxmichaelabelsussample1mp3.mp3,Pas De Deux,Michael Abels,Us,2019.0,Horror Mystery Thriller,Jordan Peele,0.0,0.0,never-heard-this
pasdedeuxmichaelabelsussample1mp3.mp3,Pas De Deux,Michael Abels,Us,2019.0,Horror Mystery Thriller,Jordan Peele,0.0,0.0,never-heard-this
pasdedeuxmichaelabelsussample1mp3.mp3,Pas De Deux,Michael Abels,Us,2019.0,Horror Mystery Thriller,Jordan Peele,0.52723,-0.3875,never-heard-this
rawmainthemebyjimwilliamssample1mp3.mp3,Main Theme,Jim Williams,Raw,2016.0,Drama Horror,Julia Ducournau,0.0,0.0,never-heard-this
rawmainthemebyjimwilliamssample1mp3.mp3,Main Theme,Jim Williams,Raw,2016.0,Drama Horror,Julia Ducournau,0.0,0.0,never-heard-this
rawmainthemebyjimwilliamssample1mp3.mp3,Main Theme,Jim Williams,Raw,2016.0,Drama Horror,Julia Ducournau,-0.55777,0.1875,never-heard-this
topgunharoldfaltermeyerladygagahanszimmerlornebalfedarkstarsample1mp3.mp3,Darkstar,Harold Faltermeyer / Lady Gaga / Hans Zimmer / Lorne Balfe,Top Gun: Maverick,2022.0,Action Drama,Joseph Kosinski,0.67723,0.3725,never-heard-this
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.0,0.0,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.0,0.0,familiar-feeling-not-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.01344,-0.37469,familiar-feeling-not-familiar
brothersinarmsmadmaxfuryroadjunkiexlsample1mp3.mp3,Brothers In Arms,Tom Holkenborg - Junkie XL,Mad Max: Fury Road,2015.0,Action Adventure Sci-Fi,George Miller,0.0,0.0,familiar
brothersinarmsmadmaxfuryroadjunkiexlsample1mp3.mp3,Brothers In Arms,Tom Holkenborg - Junkie XL,Mad Max: Fury Road,2015.0,Action Adventure Sci-Fi,George Miller,0.0,0.0,familiar
brothersinarmsmadmaxfuryroadjunkiexlsample1mp3.mp3,Brothers In Arms,Tom Holkenborg - Junkie XL,Mad Max: Fury Road,2015.0,Action Adventure Sci-Fi,George Miller,0.54844,0.38031,familiar
emilemosseribigcountryminarisample1mp3.mp3,Big Country,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung,0.16344,-0.55969,not-sure
katieslifegoodcopdogcopmarkmothersbaughthemitchellsvsthemachinessample2mp3.mp3,Katie's Life/Good Cop Dog Cop,Mark Mothersbaugh,The Mitchells vs the Machines,2021.0,Animation Adventure Comedy,"Michael Rianda, Jeff Rowe",0.70844,0.72031,not-sure
ludwiggoranssonyucatanblackpantherwakandaforeversample2mp3.mp3,Yucatán,Ludwig Göransson,Black Panther: Wakanda Forever,2018.0,Action Adventure Sci-Fi,Ryan Coogler,-0.18656,-0.55969,not-sure
nirvanasomethinginthewaythebatmansample2mp3.mp3,Something In The Way,"Nirvana, Kurt Cobain",The Batman,2022.0,Action Crime Drama,Matt Reeves,-0.74156,-0.36969,familiar-feeling-not-familiar
rolljordanrolltopsychapman12yearsaslavesample2mp3.mp3,Roll Jordan Roll,Topsy Chapman/Chiwetel Ejiofor/Cast,12 Years A Slave,2013.0,Biography Drama History,Steve McQueen,0.33844,0.35531,familiar
swimmingandskiinglisagerrardmarcellodefranciscisamsarasample1mp3.mp3,Swimming and Skiing,"Lisa Gerrard, Marcello de Francisci",Samsara,2011.0,Documentary Music,Ron Fricke,0.36844,0.01031,not-sure
trentreznorandatticusrosspursuitterrysworldsoulsample1mp3.mp3,Pursuit/Terry's World,"Trent Reznor, Atticus Ross",Soul,2020.0,Animation Adventure Comedy,"Pete Docter, Kemp Powers",0.73844,0.74031,familiar
youknowyourenotasleepstevenpricelastnightinsohosample1mp3.mp3,You Know You're Not Asleep,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,-0.21156,-0.48469,familiar-feeling-not-familiar
youknowyourenotasleepstevenpricelastnightinsohosample1mp3.mp3,You Know You're Not Asleep,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,-0.16656,-0.44469,familiar-feeling-not-familiar
youknowyourenotasleepstevenpricelastnightinsohosample1mp3.mp3,You Know You're Not Asleep,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,-0.16656,-0.51469,familiar-feeling-not-familiar
youknowyourenotasleepstevenpricelastnightinsohosample1mp3.mp3,You Know You're Not Asleep,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,-0.20156,-0.57469,familiar-feeling-not-familiar
brothersinarmsmadmaxfuryroadjunkiexlsample1mp3.mp3,Brothers In Arms,Tom Holkenborg - Junkie XL,Mad Max: Fury Road,2015.0,Action Adventure Sci-Fi,George Miller,0.51121,-0.07566,familiar
brothersinarmsmadmaxfuryroadjunkiexlsample1mp3.mp3,Brothers In Arms,Tom Holkenborg - Junkie XL,Mad Max: Fury Road,2015.0,Action Adventure Sci-Fi,George Miller,0.45121,0.09435,familiar
drivemycareikoishibashidrivemycarsample2mp3.mp3,Drive My Car (the important thing is to work),Eiko Ishibashi,Drive my Car,2021.0,Drama,Ryûsuke Hamaguchi,0.1075,0.59436,not-sure
intothewildtimekeepermichaelbrooksample1mp3.mp3,Timekeeper,Michael Brook,Into the Wild,2007.0,Adventure Biography Drama,Sean Penn,0.57029,-0.09066,familiar-feeling-not-familiar
intothewildtimekeepermichaelbrooksample1mp3.mp3,Timekeeper,Michael Brook,Into the Wild,2007.0,Adventure Biography Drama,Sean Penn,0.25028,-0.07566,familiar-feeling-not-familiar
ludovicoeinaudicoldwindvar2day4thefathersample1mp3.mp3,Cold Wind Var. 2 (Day 4),Ludovico Einaudi · Federico Mecozzi · Redi Hasa,The Father,2020.0,Drama Mystery,Florian Zeller,-0.19584,-0.05566,not-sure
skinnyvegetarianboymychaeldannalifeofpisample2mp3.mp3,Skinny Vegetarian Boy,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee,0.72844,0.53936,familiar-feeling-not-familiar
skinnyvegetarianboymychaeldannalifeofpisample2mp3.mp3,Skinny Vegetarian Boy,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee,0.36343,0.54436,familiar-feeling-not-familiar
spotlighthowardshoresample2mp3.mp3,Spotlight,Howard Shore,Spotlight,2015.0,Biography Crime Drama,Tom McCarthy,-0.19251,-0.10566,not-sure
spotlighthowardshoresample2mp3.mp3,Spotlight,Howard Shore,Spotlight,2015.0,Biography Crime Drama,Tom McCarthy,0.12639,-0.36066,not-sure
buckskinstallionbluestownesvanzandtthreebillboardsoutsideebbingmissourisample1mp3.mp3,Buckskin Stallion Blues,Townes Van Zandt,"Three Billboards Outside Ebbing, Missouri",2017.0,Comedy Crime Drama,Martin McDonagh,-0.64906,0.5025,familiar-feeling-not-familiar
driveafterthechasecliffmartinezsample2mp3.mp3,After The Chase,Cliff Martinez,Drive,2011.0,Action Drama,Nicolas Winding Refn,-0.32406,-0.7625,never-heard-this
driveafterthechasecliffmartinezsample2mp3.mp3,After The Chase,Cliff Martinez,Drive,2011.0,Action Drama,Nicolas Winding Refn,0.01094,-0.7575,never-heard-this
huntingalexisgrapsasphilipkleinpigsample2mp3.mp3,Hunting,"Alexis Grapsas, Philip Klein",Pig,2021.0,Drama Mystery,Michael Sarnoski,0.07594,0.6475,never-heard-this
huntingalexisgrapsasphilipkleinpigsample2mp3.mp3,Hunting,"Alexis Grapsas, Philip Klein",Pig,2021.0,Drama Mystery,Michael Sarnoski,-0.04406,0.5225,never-heard-this
leobirenbergbottomsendcreditssample2mp3.mp3,End Credits,Leo Birenberg,Bottoms,2023.0,Comedy,Emma Seligman,0.59094,-0.0125,never-heard-this
leobirenbergbottomsendcreditssample2mp3.mp3,End Credits,Leo Birenberg,Bottoms,2023.0,Comedy,Emma Seligman,0.37594,-0.0225,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,-0.12906,-0.1075,never-heard-this
pawelmykietynthebeginningeosample2mp3.mp3,The Beginning,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski,-0.55406,-0.1075,never-heard-this
societyeddievedderintothewildsample1mp3.mp3,Society,Eddie Vedder,Into the Wild,2007.0,Adventure Biography Drama,Sean Penn,0.03094,0.1825,never-heard-this
tapeculjeanbenoitdunckelsummerof85sample1mp3.mp3,Tape Cul,Jean-Benoît Dunckel,Summer of '85,2020.0,Drama Romance,François Ozon,-0.37406,-0.0175,never-heard-this
workingtheboulderproblemmarcobeltramifreesolosample1mp3.mp3,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",0.10594,-0.5675,never-heard-this
workingtheboulderproblemmarcobeltramifreesolosample1mp3.mp3,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",0.09094,-0.3575,never-heard-this
arrivalheptapodbjohannjohannssonsample1mp3.mp3,Heptapod B,Jóhann Jóhannsson,Arrival,2016.0,Drama Mystery Sci-Fi,Denis Villeneuve,0.9155,0.365,never-heard-this
callingthewhipperinjonnygreenwoodspencersample2mp3.mp3,Calling The Whipper In,Jonny Greenwood,Spencer,2021.0,Biography Drama,Pablo Larraín,0.0,0.0,never-heard-this
callingthewhipperinjonnygreenwoodspencersample2mp3.mp3,Calling The Whipper In,Jonny Greenwood,Spencer,2021.0,Biography Drama,Pablo Larraín,0.9105,-0.555,never-heard-this
gregoirehetzelcherepetitechantalunamourimpossiblesample2mp3.mp3,Chère Petite Chantal,Grégoire-Hetzel,An Impossible Love,2018.0,Biography Drama Romance,Catherine Corsini,0.1755,-0.255,never-heard-this
hopejamesnewtonhowardahiddenlifesample2mp3.mp3,Hope,James Newton Howard,A Hidden Life,2019.0,Biography Drama Romance,Terrence Malick,-0.7445,-0.375,familiar-feeling-not-familiar
openinggustavosantaolallabrokebackmountainsample1mp3.mp3,Opening,Gustavo Santaolalla,Brokeback Mountain,2006.0,Drama Romance,Ang Lee,0.0,0.0,never-heard-this
openinggustavosantaolallabrokebackmountainsample1mp3.mp3,Opening,Gustavo Santaolalla,Brokeback Mountain,2006.0,Drama Romance,Ang Lee,-0.7295,0.18,never-heard-this
singaporehanszimmerpiratesofthecaribbeanatworldsendsample1mp3.mp3,Singapore,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.0,0.0,familiar-feeling-not-familiar
